SiteID,SiteName,Provider,Backend,Access,Usr,Pwd,SeverName,Latitude,Longitude,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units
DAFWA_MO,Morawa,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-29.220353,115.997377,DAFWA_MO_Rainfall,DAFWA_MO_Rainfall,2008-06-25,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_QA001,Qualeup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.8821,116.84215,DAFWA_QA001_Rainfall,DAFWA_QA001_Rainfall,2012-07-10,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_MI,Mingenew,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-29.28453,115.391097,DAFWA_MI_Rainfall,DAFWA_MI_Rainfall,2008-11-18,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_SB001,Burracoppin South,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.58752,118.6972,DAFWA_SB001_Rainfall,DAFWA_SB001_Rainfall,2012-06-05,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_SC,Scaddan,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.428789,121.584967,DAFWA_SC_Rainfall,DAFWA_SC_Rainfall,2008-12-12,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_NA001,Narrogin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.92622,117.07455,DAFWA_NA001_Rainfall,DAFWA_NA001_Rainfall,2012-07-03,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_WS001,Westonia,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.2283,118.5931,DAFWA_WS001_Rainfall,DAFWA_WS001_Rainfall,2012-06-28,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_TS001,Three Springs,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-29.52322,115.85893,DAFWA_TS001_Rainfall,DAFWA_TS001_Rainfall,2012-11-29,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_BX001,Bindoon,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.398,116.101,DAFWA_BX001_Rainfall,DAFWA_BX001_Rainfall,2012-11-29,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_CE001,Canna East,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-28.849235,115.996978,DAFWA_CE001_Rainfall,DAFWA_CE001_Rainfall,2012-11-29,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_GU001,Gutha West,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-29.058694,115.821458,DAFWA_GU001_Rainfall,DAFWA_GU001_Rainfall,2012-11-29,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_BW001,Marradong,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.85485,116.44993,DAFWA_BW001_Rainfall,DAFWA_BW001_Rainfall,2012-12-03,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_DP001,Dininnup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.800513,116.552662,DAFWA_DP001_Rainfall,DAFWA_DP001_Rainfall,2012-12-04,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_GI001,Fouracres,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.30745,115.549422,DAFWA_GI001_Rainfall,DAFWA_GI001_Rainfall,2012-12-11,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_KR001,Karridale,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.227964,115.143141,DAFWA_KR001_Rainfall,DAFWA_KR001_Rainfall,2012-12-13,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_KP001,Newlands,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.65428333,115.8671167,DAFWA_KP001_Rainfall,DAFWA_KP001_Rainfall,2012-12-20,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_MA002,Manjimup HRS,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.299334,116.127309,DAFWA_MA002_Rainfall,DAFWA_MA002_Rainfall,2012-12-20,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_MX001,Milyeannup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.250121,115.447536,DAFWA_MX001_Rainfall,DAFWA_MX001_Rainfall,2012-12-12,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_NU001,Nannup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.937097,115.794999,DAFWA_NU001_Rainfall,DAFWA_NU001_Rainfall,2012-12-12,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_NL001,Northcliffe,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.653996,116.144368,DAFWA_NL001_Rainfall,DAFWA_NL001_Rainfall,2012-12-11,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_ON001,Ongerup North,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.816167,118.484433,DAFWA_ON001_Rainfall,DAFWA_ON001_Rainfall,2012-11-30,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_PI001,Pinjarra,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.695554,115.916265,DAFWA_PI001_Rainfall,DAFWA_PI001_Rainfall,2012-12-10,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_RB001,Rosa Brook,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.936255,115.219066,DAFWA_RB001_Rainfall,DAFWA_RB001_Rainfall,2012-12-14,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_SN001,Stirlings North,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.22785,117.915,DAFWA_SN001_Rainfall,DAFWA_SN001_Rainfall,2012-11-30,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_DU001,Dumbleyung,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.322317,117.749167,DAFWA_DU001_Rainfall,DAFWA_DU001_Rainfall,2012-07-04,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_PL001,Stirlings South,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.553593,117.928297,DAFWA_PL001_Rainfall,DAFWA_PL001_Rainfall,2012-07-10,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_CN001,Condingup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.752886,122.301357,DAFWA_CN001_Rainfall,DAFWA_CN001_Rainfall,2012-07-17,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_MN,Meckering North,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.405917,117.159128,DAFWA_MN_Rainfall,DAFWA_MN_Rainfall,2008-10-24,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_GA001,Gairdner,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.305433,119.09855,DAFWA_GA001_Rainfall,DAFWA_GA001_Rainfall,2012-07-19,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_KE001,Kellerberrin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.6179,117.7203,DAFWA_KE001_Rainfall,DAFWA_KE001_Rainfall,2012-06-05,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_WO001,Watheroo,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-30.30723,116.07002,DAFWA_WO001_Rainfall,DAFWA_WO001_Rainfall,2012-06-14,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_GE001,Glen Eagle,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.252814,116.141504,DAFWA_GE001_Rainfall,DAFWA_GE001_Rainfall,2015-07-31,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_PJ001,Perenjori,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-29.42313,116.28129,DAFWA_PJ001_Rainfall,DAFWA_PJ001_Rainfall,2012-06-22,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_CW001,Coorow,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-29.926466,115.975733,DAFWA_CW001_Rainfall,DAFWA_CW001_Rainfall,2012-12-18,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_ML001,Warradarge East,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-30.039117,115.49881,DAFWA_ML001_Rainfall,DAFWA_ML001_Rainfall,2012-06-08,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_NN001,New Norcia,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.08078,116.19989,DAFWA_NN001_Rainfall,DAFWA_NN001_Rainfall,2012-06-13,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_EJ001,Ejanding,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-30.9932,117.1358,DAFWA_EJ001_Rainfall,DAFWA_EJ001_Rainfall,2012-06-14,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_TW001,Trayning West,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.1151,117.7207,DAFWA_TW001_Rainfall,DAFWA_TW001_Rainfall,2012-06-28,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_SH001,Shackelton,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.9456,117.8383,DAFWA_SH001_Rainfall,DAFWA_SH001_Rainfall,2012-06-04,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_BN001,Brookton,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.3868,117.01348,DAFWA_BN001_Rainfall,DAFWA_BN001_Rainfall,2012-07-02,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_DR001,Dragon Rocks,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.8497,119.038966,DAFWA_DR001_Rainfall,DAFWA_DR001_Rainfall,2012-11-29,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_KD001,Kondinin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.46288,118.2694,DAFWA_KD001_Rainfall,DAFWA_KD001_Rainfall,2012-06-04,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_WA001,Wagin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.317465,117.356935,DAFWA_WA001_Rainfall,DAFWA_WA001_Rainfall,2012-07-04,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_CA001,Cascade,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.495591,121.137904,DAFWA_CA001_Rainfall,DAFWA_CA001_Rainfall,2012-07-18,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_NY001,Nyabing,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.43895,118.2807,DAFWA_NY001_Rainfall,DAFWA_NY001_Rainfall,2012-07-04,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_CP001,Coomalbidgup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.74698,121.281884,DAFWA_CP001_Rainfall,DAFWA_CP001_Rainfall,2012-11-29,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_MR001,Wilyabrup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.7919,115.06367,DAFWA_MR001_Rainfall,DAFWA_MR001_Rainfall,2012-07-13,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_BR,Bonnie Rock,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-30.599684,118.531384,DAFWA_BR_Rainfall,DAFWA_BR_Rainfall,2008-11-13,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_EB,East Beverley,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.142505,117.173785,DAFWA_EB_Rainfall,DAFWA_EB_Rainfall,2008-11-23,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_ME,Merredin,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.493128,118.226202,DAFWA_ME_Rainfall,DAFWA_ME_Rainfall,2001-05-07,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_MK,Muresk,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.72772,116.69127,DAFWA_MK_Rainfall,DAFWA_MK_Rainfall,2008-10-20,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_NE,Newdegate,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.112956,118.839964,DAFWA_NE_Rainfall,DAFWA_NE_Rainfall,2001-06-11,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_NO,Northam,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.651611,116.694194,DAFWA_NO_Rainfall,DAFWA_NO_Rainfall,2005-05-18,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_YS,Yilgarn,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-31.915622,119.256055,DAFWA_YS_Rainfall,DAFWA_YS_Rainfall,2008-11-01,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_KN,Kununurra,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-15.65758333,128.7152778,DAFWA_KN_Rainfall,DAFWA_KN_Rainfall,2005-10-12,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_BI,Binnu,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-28.051,114.69575,DAFWA_BI_Rainfall,DAFWA_BI_Rainfall,2008-06-24,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_LE,Lancelin East,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-30.884833,115.407943,DAFWA_LE_Rainfall,DAFWA_LE_Rainfall,2005-03-16,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_MU,Mullewa,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-28.588141,115.446142,DAFWA_MU_Rainfall,DAFWA_MU_Rainfall,2008-08-13,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_BD,Mount Burdett,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.410914,122.159201,DAFWA_BD_Rainfall,DAFWA_BD_Rainfall,2008-12-12,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_ES,Esperance Downs,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.609175,121.795591,DAFWA_ES_Rainfall,DAFWA_ES_Rainfall,2001-05-24,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_HO,Mount Howick,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.6615,122.709,DAFWA_HO_Rainfall,DAFWA_HO_Rainfall,2008-12-12,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_JE,Jerramungup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.7698,118.9124,DAFWA_JE_Rainfall,DAFWA_JE_Rainfall,2002-05-29,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_BJ,Brunswick Junction,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.270855,115.79648,DAFWA_BJ_Rainfall,DAFWA_BJ_Rainfall,2014-07-29,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_WL001,Williams,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.03680,116.8228,DAFWA_WL001_Rainfall,DAFWA_WL001_Rainfall,2014-11-11,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_BO001,Boyatup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.7599,123.124725,DAFWA_BO001_Rainfall,DAFWA_BO001_Rainfall,2015-12-01,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_WR001,West River,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.687344,119.64875,DAFWA_WR001_Rainfall,DAFWA_WR001_Rainfall,2015-12-01,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_CO002,Corrigin East,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.32285,118.0856,DAFWA_CO002_Rainfall,DAFWA_CO002_Rainfall,2016-04-19,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_MB002,Kendenup West,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.45003,117.498986,DAFWA_MB002_Rainfall,DAFWA_MB002_Rainfall,2016-04-22,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_DU002,Dumbleyung GRDC,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.33905,117.784184,DAFWA_DU002_Rainfall,DAFWA_DU002_Rainfall,2016-06-28,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_ON002,Ongerup GRDC,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.89915,118.46782,DAFWA_ON002_Rainfall,DAFWA_ON002_Rainfall,2016-06-28,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_WT001,Wattleup,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.163020,115.831704,DAFWA_WT001_Rainfall,DAFWA_WT001_Rainfall,2018-05-03,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_PM,Pemberton,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.405166,115.932851,DAFWA_PM_Rainfall,DAFWA_PM_Rainfall,2007-02-15,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_PO001,Popanyinning,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.65273683,117.088849,DAFWA_PO001_Rainfall,DAFWA_PO001_Rainfall,2012-07-02,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_DM001,Denmark,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-34.95226,117.370933,DAFWA_DM001_Rainfall,DAFWA_DM001_Rainfall,2012-12-05,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_MR002,Margaret River,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.971865,115.105013,DAFWA_MR002_Rainfall,DAFWA_MR002_Rainfall,2012-10-08,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_KW001,Kweda,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-32.3153,117.41553,DAFWA_KW001_Rainfall,DAFWA_KW001_Rainfall,2014-11-13,NA,Rainfall,NA,NA,TRUE,mm
DAFWA_CS003,Cascade NE,DAFWA,DAFWA,Public,,CCB3F85A64008C6AC1789E4F.apikey,https://api.agric.wa.gov.au/v1,-33.13,121.18686,DAFWA_CS003_Rainfall,DAFWA_CS003_Rainfall,2016-01-12,NA,Rainfall,NA,NA,TRUE,mm
